body,label
Cel mai mult îmi place la aceşti ochelari este faptul că se adaptează perfect formei capului şi sunt foarte solid construiti,Pozitiv
"Reprezentantul dvs de la service biciclete nu a fost deloc prietenos, parea sa il deranjeze ca eram acolo. In plus, nu cred ca a fost atent la cum mi-a reglat saua bicicletei - am iesit cu ea duminica si saua si-a modificat pozitia in mers, suficient de mult cat sa ma dezechilibrez. Pe strada. In trafic. Ca atare, voi aduce bicicleta inapoi sambata, pentru retur. Am fost dezamagit si de produs, si de service.",Negativ
"Purtarea prelungită obosește ochii. Singurii ochelari de soare pe care îi am care fac asta. Au stat din greșeală pe o suprafață care vibra, toate straturile de pe lentilă au dispărut foarte repede.",Negativ
E prea mic spatiul de 50 de caractere pt a-mi exprima opinia la aspecte poz/neg.,Negativ
"As dori asa cum am mai spus echipament pt.kombat si anume kimonou de culoare albastra, centuri de culoare albastra, verde si maron..multumesc decathlon.",Pozitiv
"Din pacate calitatea buna a produselor e invinsa de lipsa de organizare a magazinului. Daca nu as fi fanul produselor as alege cu siguranta alt brand. Se vede lipsa personalului de la haosul dintre rafturi , lipsa preturilor la multe produse pentru care trebuie sa faci drumuri inutile la casa de marcat pentru a afla pretul. Serviceul este facut de aceiasi angajati case de multe ori nu mai fac fata cerintelor . Am ajuns sa stau mai mult de o saptamana pentru un service la o bicicleta .... pacat ...",Negativ
"Am cerut factura pe firma au făcut pe pf , am cerut o adresa au trimis pe alta.comanda a fost făcut telefonic iar datele de facturare au fost pe numele pe care am contul deși am specificat ca vreau factura pe firma.",Negativ
Cand schimb pe viteza 3 ..8  lantul se atinge si face un zgomot foarte neplacut..Pedalele chiar din prima saptamana au inceput sa scoata un clinkanit ciudat iar acum e inposibil sa mai merg cu ea din  cauza zgomotului,Negativ
"Până la expedierea coletului nu a mai fost unul din produse pe stoc,deși eu achitasem comanda ! Am rămas cu banii dați și fără produs! Sper să nu se mai repete, deoarece eu aveam foarte mare încredere în magazinul online Decathlon.",Negativ
"Personal pe raioane insuficient...ne-au tb 10 min sa dam de cineva...si din nefericire,expertiza si deci prezenta  personalului este esentiala pt cele mai multe produse...Ofiterii de securitate de la iesire sunt cu atitudinea de pe vremea comunismului-agresivitatea&suspiciunea sub auspiciile carora se desfasoara validarea bonului-pe scurt,chiar si in conditiile unei atmosfere ok in magazin,ideea cu care pleci:client service-ul ramane o utopie in Romania indiferent de originea occidentala a retailer-ului",Negativ
"Manerele il ajuta pe cel mic sa iti tina echilibrul.pe placa, aceasta fiind ideal pentru copil, dar si adulti",Pozitiv
"Sunt foarte mulțumită de produsele dumneavoastră, de prețul si calitatea lor! Recomand cu încredere!",Pozitiv
"Recomand tuturor magazinul decathlon berceni :) daca ai o problema sar angajatii in ajutorul tau , au preturi bune , fata de alte magazine stiu cum sa se comporte cu clientii sai :)",Pozitiv
"Masina de imprimat ,defecta si nimeni nu stia cand va fi reparata.",Negativ
Nu mergea sistemul de card de fidelitate prin furnizarea adresei de mail. Nu am putut să-mi folosesc voucherul.,Negativ
Exista mari discrepante intre continutul site-ului decathlon si stocul din magazine. Varietatea produselor este foarte mica. Exista dificultati in ceea ce priveste comandarea unor produse disponibile in reteaua decathlon (ex: produse de pe site-ul decathlon.fr),Negativ
"Ce sa comentezi cand totul e bine, sau aproape bine?Aproape bine deoarece pe site-ul Decathlon apare un produs disponibil in magazinul X si in realitate nu este... dar aici vina nu este a magazinului X.",Pozitiv
Mi s-a schimbat fara probleme un trening. Foarte amabil tot personalul.,Pozitiv
"Am avantajul ca gasesc multe produse in acelasi loc pentru diverse sporturi. Raportul pret/calitate mi s-a parut bun, gasesti si firme de casa si firme consacrate (adidas, nike, etc).",Pozitiv
"Perfecta pentru un joc de baschet afara, probabil si inauntru .",Pozitiv
"Detin 2 bucati din acest produs.Au fost spalate intotdeauna la programul rapid al masinii, 30 de grade. Produsul se decoloreaza.In afara de acest aspect sunt confortabile, usoare, termoizolatie ok.",Negativ
Se doarme mult mai bune decât pe un izopren clasic și are cam aceeași greutate. Acoperă doar partea superioara a corpului (pana sub mijloc) dar e suficient pentru a dormi.,Pozitiv
Un produs lejer de purtat la activitati sportive.Nu am gasit varietate de culori pentru acest produs.,Pozitiv
"Greu de facut retur, persoane iresponsabile la magazinul Decathlon Tm, la relatii cu clientii nu am fost sfatuita corect!",Negativ
"Copiii mei au fost opriți să intre în magazin, deși erau cu banii în mână și eu eram afară în mașină. Frisbeeurile erau chiar la casă, deci vizita ar fi fost extrem de scurtă. Foarte neplăcută a fost experiența, când ți se spune că acum “copiii fură”.",Negativ
"marimile uzuale (incaltaminte, imbracaminte) sunt in general epuizate sau in nr foarte mic",Pozitiv
"Ma numesc Gabriel Lungu sin constanta si vreau sa va relatez ce mi sa intamplat la magazinul Decatolon Constanta.Nu am gasit la raft Trening Fitness Davivo Alb/Bleu Bărbaţi ADIDAS XXL (Ref.: 8352571 ), , i-am intrebat pe vanzatori daca au aceasta marime si mi-au spus ca in acte figureaza ca ar fi 2 bucati, dar fizic nu sunt si imi vor face comanda. Mi-au notat numele si numarul de telefon si mi-au spus ca intre 3- 10 zile voi primi pachetul, asta se intampla pe data de 05.05.2016. In speranta ca poate vine mai repede , am trecut pe la magazin si cand au verficat existau 3 buc. in stoc , dar fizic nu erau.. Mi-au promis ca luni 16.05 voi avea un raspuns. Nimic.",Negativ
"Se pliază bine pe picior nu strâng gamba foarte tare și sunt călduroase .  Partea neplăcută este că  dacă transpiri piciorul rămâne umed ,  nu absorb transpirația  prea bine .  Dacă nu ești genul care stă  o zi întreaga pe pârtie, sunt ok .",Negativ
"Distractiv pentru copil dar mai putin pentru adulti. Mai ales cand vrei sa cumperi cateva produse si nu gasesti marimea de care ai nevoie. Sau culoarea dorita nu este disponibila desi apare in reclame.Nimic mai dezamagitor decat refturile goale pentru anumite marimi de incaltaminte sport.Pe de alta parte, preturile sunt bune la produsele de marca.",Negativ
"Buna seara, Le-am purtat de maxim 10 ori si deja ultima data acum cateva zile m-am udat de baltea apa in interior la ambele picioare dupa 10-15 de minute de mers prin zapada apoasa.  La primele 2-3 utilizari au fost ok, dupa care au inceput sa traga apa acum la ultima chiar au facut balta.",Negativ
"produse de o calitate foarte buna, personal bine instruit care  sta tot timpul la dispozitia clientului, preturi atractive.",Pozitiv
Am observat o varietate mai mica de produse fata de acum 2-3 ani.,Pozitiv
"am stat destul de mult timp la casa de schimb produse,ca apoi cand am ajuns la casa sa mi se spuna ca papucii sunt incercati(pai normal ca sunt incercati-altfel cum as fi putut sa-mi dau seama ca nu imi vin).Inca un detaliu-au trecut doar 2 saptamani de cand i-am cumparat(termenul de ramburs este de 30 zile,sau nu?",Negativ
"PUTINE TIPURI DE BICICLETE, LA COPII-JUNIORI= AR TREBUI OFERTATE MAI MULTE TIPURI MAI ALES CA CELE DOUA TIPURI EXPUSE CU ROATA DE 20, SUNT FOARTE GRELE SI FOARTE SCUMPE",Pozitiv
Produse prezentate pe site si lipsa totala a acestora in magazin,Negativ
Produse putine pe stoc.Este necesar si un serviciu de ascutit patine pe timpul iernii atata timp cat avem un patinoar in Focsani.,Negativ
"In principiu, consider ca acest magazin satisface toate cerintele clientilor.",Pozitiv
"Acest magazin a ajuns foarte dezordonat. Iti da senzatia de magazin cu produse second hand. Haine aruncate peste tot, murdare, mototolite. Clienti zoiosi, murdari. Nesimtire peste tot. Am ajuns ca dintrun fan al acestui magazin sa nu mai vreau nici sa ii calc pragul. Nesimtirea romaneasca a distrus toata imaginea Decathlon.",Negativ
Im plac hainele unisex si de multe ori nu gasesc S sau M,Negativ
"Desi nu era tarziu,rafturile erau goale si nu le aproviziona nimeni.Probabil asa este politica magaziunului...sa se puna marfa noaptea.",Pozitiv
"Am doua comenzi, ambele """"in pregatire"""" din 18.12.2017, astazi e 2.01.2017. Produsele au fost achitate si nu au fost livrate inca, dar primesc pe mail un chestionar de satisfactie a clientului si pentru aprecierea calitatii produsului. Ce vreti de la mine fratilor? 5 stele? Not going to happend!",Negativ
mi-ar placea sa pot cumpar produse pentru vara si in timpul iernii,Pozitiv
Este ok dar scartaie putin in partea din fata oricat de tare i-ai strange bllcajul.,Negativ
"Mai multa atentie daca se aglomereaza la casele de marcat.Acest lucru nu mi s-a intamplat doar in Iasi, ci si in ClujIn rest, un magazin de nota 10",Pozitiv
Produsul este ok din punct de vedere al folosirii pt.partide de pescuit.Este util.un pic cam greu.pretul este ok.Il recomand cu placere.,Negativ
"Produsul luat de pe raft nu avea cod de bare si a trebuit sa astep la casa de marcat 5 minute sa se rezolve cumva.(angajatul a sunat pe un coleg de pe sala ca re  a raspuns dupa 3 minute si cand a raspuns nu stia despre ce produs era vorba, apoi am mai stat 2  minute sa vina la casa de marcat sa vada produsul ca mai apoi sa transmita prin tefelon codul de bare).In tot timpul asta am stat cu un copil mic in brate. Destul de inconfortabil.",Negativ
"O mai buna gestionare a stocurilor existente (cel din sistem = cel fizic). Produse premium, de mai buna calitate si in alte magazine din tara - de expl la Brasov la partea de pantofi de alergare poti sa alegi doar produse de baza, nu gasesti un Asics sau un Salomon. Eventual si de ce nu extinderea grupului de alergari si in alte locatii din tara - Brasov, Cluj, Tg Mures. De ce numai la Buc? Sau tb sa aveti un angajat Decathlon pasionat de alergare? (mai putine as zice eu din pacate)",Negativ
"Fiul meu este incantat de acesti ochelari, nu par sa deformeze imaginea. Sper sa nu-i piarda:)",Pozitiv
"AM FOST SA SCHIMB O GEACA, OK, A VENIT UN BAIAT A NOTAT NUMELE MEU PE O CIORNA, SI MI-A SPUS SA VIN DUPA SARBATORI SA FAC SCHIMBUL PENTRU CA NU ERA PRODUSUL PE STOC LA EI IN MAGAZIN , CAND MA DUC IN IANUARIE....  CE GEACA? CE COMANDA?... NIMENI NU STIA NIMICOK... IAR DA NUMEL IAR DA COMANDA PE 7 IANUARIE ..MERGEM AZI CA AU ZIS MA MERGEM MARTI..HAI LASA O ZI..MERGEM MIERCURI CAND... STUPOARE CE COMNDA CE GEACA?... NIMENI NU STIU NIMIC.AVETI UN SEF DE MAGAZIN ..CINEVA CARE SA RASPUNDA DE VOI?? NIMENI NU STIE DE NIMENI...DIRECTORUL DE MAGAZIN VINE SAU NU VINE NE-A SPUS ANGAJATA... ..DEZAMAGITA NU IL RECOMAND",Negativ
Mai atenti la aprovizionare!! Recomand acest magazin in speranta ca se va corecta problema aprovizionarii,Pozitiv
Brantul nu este ok pe partea interioara a piciorului si prin frecarea produsa de alergare te alegi cu bataturi si asta dupa o distanta relativ scurta (6 - 7 km),Negativ
"Se amesteca usor, gustul este bun, raport calitate pret foarte bun",Pozitiv
Cineva sa se ocupe de site ul dumneavoastra iar produsele dv sa se gaseasca in toata reteaua decathlon (o aprovizionare mult mai buna a magazinelor),Pozitiv
"Totul ok. Apreciez Decathlon, am cumparat o geaca pentru ca am uitat-o pe cea pe care o port acasa, si imi trebuia una de schimb pentru la munte si nu aveam in masina.",Pozitiv
"Ar trebui aduse mai multe categorii de produse in magazin. Pare foarte gol magazinul,sunt foarte putine categorii de produse fata de alte magazine din tara.",Negativ
Am facut comanda pentru trei produse dorind sa le ridic in acelasi moment. Dupa o perioada am fost contactat pentru a ma informa ca doar doua produse au ajuns si ca pot fi ridicate. Din motive personale nu am putut ajunge dupa produse decat dupa mai bine de o saptamana si am constatat ca din cele doua produse sosite unul a fost vandut fara a ma contacta cineva sa ma informeze in acest sens. Poate imi puneam sperante prea mari?,Negativ
"Un personal mai bine pregatit, mai atent la nevoile clientilor. Mai atent la incasare si la produse. Am avut neplacerea ca la achizitionarea unui flacon de carnitina acasa sa descopar ca era desfacut si pe bon mi-a fost adaugat un produs in plus pe care fizic nu il aveam. Neatentie maxima.",Pozitiv
am reusit cu greu sa gasesc marimea pantofilor pt sport de care aveam nevoie.,Pozitiv
"Am fost sa fac o verificare a bicicletei copilului cumpărată anul trecut în aprilie. Am fost informat la cumpărarea acesteia ca în perioada de 2 ani garanție beneficiez de întreținere gratuit. Am venit la magazin pentru o verificare. Nu am fost întrebat nimic, nu mi s-a verificat cardul sa se vadă data achiziției bicicletei. A umflat 2 roti,  a dat cu spray-ul de ulei lanțul și  atât. Apoi îmi cere cardul și îmi emite factura. La întrebarea mea de ce, îmi zicea doar 6 luni aveam gratuit de la achiziționarea bicicletei. Nu am fost informat corect nici la cumpărarea produsului, nici la sosirea mea pentru întreținerea anuală. Consider ca angajații nu informează corect clienții și fac un service cam sumar după ureche fără sa întrebe omul ce vrea sa zică costurile.",Negativ
"Am vizitat in special sectiunile de haine si pe langa faptul ca erau foarte dezorganizate si unora le lipsea complet vreun afisaj de pret, erau multe articole care nu aveau eticheta, nici macar pentru a indica marimea.",Negativ
"sunt multumita de calitatea produselor, pret si disponibilitatea personalului in toate magazinele decathlon.",Pozitiv
Dupa o singura purtare de 1/2 oră  talpa intermediara a facut cute sa deformat sunt nemultumit de calitate,Negativ
"preturi amestecate la raft, am vrut sa cumparun far pt bicicleta , la raft era un pret iar pe bon era pretul aproape dublu",Pozitiv
Totul a decurs foarte bine la vizita noastra in magazin. Bine aranjat si intretinut magazinul.,Pozitiv
"Angajații magazinului au fost foarte drăguți, ne- au ajutat cu sfaturi si opinii.Le mulțumim pe această cale.",Pozitiv
